DEM_3_29;GEB_6_4;DEM_2_4;HH_4_4;WHG_4_2;osm_nodes_counter;BEV_INSGESAMT;BEV_JE_QM;FLAECHE_QM;ANTEIL_ARBEITSLOSE;ANTEIL_ARBEITSLOSE_ALTER_15_24;ANTEIL_SIEDLUNG_VERKEHR;EINK_JE_EINW;WHG_6_5;BESIEDLUNGSSCHLUESSEL;REGIONSTYP;revenue_sum1;revenue_sum2;revenue_avg2;revenue_avg1_per_head;revenue_avg2_per_head;revenue_avg1
203.0;370.0;4612.0;3965.0;1175.0;128;12746;355;35.87;3.6;10.0;11.7;19615.0;244.0;2;stadt;4270951.81;4270951.81;4270951.81;335.08;335.08;4270951.81
60.0;16.0;1124.0;780.0;104.0;11;3040;68;44.68;3.6;10.0;11.7;19615.0;42.0;3;gem;;;;;;
56.0;56.0;1516.0;1037.0;149.0;41;3803;138;27.61;3.6;10.0;11.7;19615.0;68.0;2;gem;;;;;;
30.0;6.0;481.0;329.0;18.0;17;1346;52;25.98;3.6;10.0;11.7;19615.0;45.0;3;gem;;;;;;
18.0;12.0;435.0;327.0;37.0;39;1183;81;14.67;3.6;10.0;11.7;19615.0;16.0;3;gem;;;;;;
25.0;49.0;617.0;453.0;57.0;40;1579;57;27.94;3.6;10.0;11.7;19615.0;42.0;3;gem;;;;;;
16.0;22.0;625.0;399.0;82.0;16;1511;59;25.42;3.6;10.0;11.7;19615.0;28.0;3;gem;;;;;;
22.0;10.0;465.0;283.0;32.0;10;1160;67;17.39;3.6;10.0;11.7;19615.0;13.0;3;gem;;;;;;
12.0;6.0;738.0;459.0;57.0;3;1958;64;30.44;3.6;10.0;11.7;19615.0;21.0;3;gem;;;;;;
27.0;;524.0;326.0;23.0;12;1372;66;20.77;3.6;10.0;11.7;19615.0;21.0;3;gem;;;;;;
19.0;7.0;344.0;221.0;24.0;7;917;58;15.72;3.6;10.0;11.7;19615.0;15.0;3;gem;;;;;;
46.0;30.0;785.0;584.0;51.0;19;2155;67;32.24;3.6;10.0;11.7;19615.0;30.0;3;gem;;;;;;
18.0;15.0;555.0;353.0;12.0;6;1440;60;24.13;3.6;10.0;11.7;19615.0;21.0;3;gem;;;;;;
55.0;85.0;1958.0;1354.0;242.0;49;4960;124;39.93;3.6;10.0;11.7;19615.0;108.0;2;gem;;;;;;
119.0;157.0;2543.0;2067.0;742.0;162;6923;142;48.64;4.3;9.1;9.1;17588.0;200.0;2;stadt;3768505.05;3768505.05;3768505.05;544.35;544.35;3768505.05
148.0;226.0;3261.0;2386.0;575.0;208;8498;133;63.79;4.3;9.1;9.1;17588.0;271.0;2;stadt;4818137.66;4818137.66;4818137.66;566.97;566.97;4818137.66
21.0;41.0;957.0;660.0;93.0;30;2430;67;36.13;4.3;9.1;9.1;17588.0;44.0;3;gem;;;;;;
18.0;42.0;496.0;344.0;138.0;77;1404;67;21.03;4.3;9.1;9.1;17588.0;43.0;3;gem;;;;;;
35.0;43.0;1351.0;838.0;122.0;55;3341;77;43.11;4.3;9.1;9.1;17588.0;62.0;3;gem;;;;;;
50.0;58.0;1388.0;862.0;127.0;15;3298;78;42.39;4.3;9.1;9.1;17588.0;58.0;3;gem;;;;;;
41.0;45.0;821.0;636.0;89.0;34;2371;82;28.89;4.3;9.1;9.1;17588.0;54.0;3;gem;;;;;;
73.0;76.0;1755.0;1131.0;245.0;39;4391;95;46.39;4.3;9.1;9.1;17588.0;115.0;3;gem;;;;;;
30.0;24.0;755.0;485.0;76.0;73;2047;125;16.38;4.3;9.1;9.1;17588.0;47.0;2;gem;;;;;;
74.0;83.0;1784.0;1170.0;140.0;51;4524;111;40.63;4.3;9.1;9.1;17588.0;97.0;2;gem;;;;;;
39.0;21.0;728.0;553.0;73.0;91;1911;68;28.04;4.3;9.1;9.1;17588.0;16.0;3;gem;;;;;;
61.0;81.0;1038.0;831.0;156.0;126;3043;75;40.31;4.3;9.1;9.1;17588.0;94.0;3;gem;;;;;;
32.0;60.0;886.0;640.0;99.0;123;2340;85;27.53;4.3;9.1;9.1;17588.0;37.0;3;gem;;;;;;
94.0;85.0;1305.0;1055.0;295.0;179;3947;98;40.43;4.3;9.1;9.1;17588.0;131.0;2;gem;;;;;;
153.0;248.0;4099.0;3022.0;717.0;135;10481;131;80.04;4.3;9.1;9.1;17588.0;205.0;2;stadt;4065104.8;4065104.8;4065104.8;387.85;387.85;4065104.8
15.0;12.0;407.0;252.0;34.0;40;973;57;17.02;4.3;9.1;9.1;17588.0;9.0;3;gem;;;;;;
24.0;19.0;657.0;399.0;61.0;27;1621;73;22.13;4.3;9.1;9.1;17588.0;36.0;3;gem;;;;;;
23.0;34.0;473.0;391.0;186.0;37;1301;82;15.89;4.3;9.1;9.1;17588.0;44.0;3;gem;;;;;;
68.0;106.0;1439.0;1115.0;227.0;152;3804;116;32.74;4.3;9.1;9.1;17588.0;135.0;2;gem;;;;;;
29.0;47.0;989.0;640.0;63.0;18;2534;120;21.04;4.3;9.1;9.1;17588.0;28.0;2;gem;;;;;;
19.0;9.0;246.0;185.0;27.0;41;716;70;10.22;4.3;9.1;9.1;17588.0;22.0;3;gem;;;;;;
32.0;43.0;827.0;603.0;147.0;32;2391;73;32.92;4.3;9.1;9.1;17588.0;64.0;3;gem;;;;;;
23.0;16.0;411.0;296.0;34.0;29;1157;53;21.73;4.3;9.1;9.1;17588.0;45.0;3;gem;;;;;;
12.0;6.0;336.0;200.0;30.0;60;942;90;10.42;4.3;9.1;9.1;17588.0;12.0;2;gem;;;;;;
49.0;47.0;1093.0;737.0;91.0;115;2905;98;29.72;4.3;9.1;9.1;17588.0;66.0;2;gem;;;;;;
168.0;271.0;5422.0;3727.0;1055.0;185;12732;211;60.29;2.8;11.1;10.1;20908.0;195.0;2;stadt;5690318.51;5690318.51;5690318.51;446.93;446.93;5690318.51
166.0;252.0;4567.0;3905.0;1689.0;153;11240;203;55.29;2.8;11.1;10.1;20908.0;189.0;2;gem;;;;;;
265.0;427.0;5720.0;4553.0;1170.0;283;15488;202;76.76;2.8;11.1;10.1;20908.0;386.0;2;stadt;5624188.47;5624188.47;5624188.47;363.13;363.13;5624188.47
164.0;345.0;5784.0;4027.0;1380.0;195;14046;228;61.59;2.8;11.1;10.1;20908.0;213.0;2;stadt;4707160.11;4707160.11;4707160.11;335.12;335.12;4707160.11
150.0;266.0;4943.0;3857.0;1079.0;186;12747;136;93.56;2.8;11.1;10.1;20908.0;248.0;2;stadt;;;;;;
27.0;16.0;867.0;608.0;89.0;6;2198;160;13.78;2.8;11.1;10.1;20908.0;34.0;3;gem;;;;;;
110.0;117.0;2117.0;1470.0;568.0;203;5586;56;100.45;2.8;11.1;10.1;20908.0;172.0;3;stadt;4902899.06;4902899.06;4902899.06;877.71;877.71;4902899.06
64.0;32.0;1270.0;780.0;97.0;26;3250;60;54.17;2.8;11.1;10.1;20908.0;54.0;3;gem;;;;;;
21.0;27.0;353.0;302.0;67.0;31;1004;58;17.35;2.8;11.1;10.1;20908.0;15.0;3;gem;;;;;;
77.0;63.0;1449.0;1133.0;244.0;21;4158;180;23.09;2.8;11.1;10.1;20908.0;105.0;2;gem;;;;;;
106.0;140.0;1897.0;1503.0;383.0;86;5335;121;44.01;2.8;11.1;10.1;20908.0;128.0;2;gem;;;;;;
20.0;10.0;660.0;461.0;43.0;8;1604;94;17.09;2.8;11.1;10.1;20908.0;12.0;3;gem;;;;;;
30.0;21.0;840.0;520.0;48.0;11;2016;58;34.62;2.8;11.1;10.1;20908.0;24.0;3;gem;;;;;;
15.0;4.0;477.0;255.0;18.0;6;1171;47;25.09;2.8;11.1;10.1;20908.0;13.0;3;gem;;;;;;
86.0;47.0;2141.0;1437.0;200.0;61;5205;92;56.67;2.8;11.1;10.1;20908.0;55.0;3;gem;;;;;;
19.0;6.0;467.0;307.0;30.0;24;1214;85;14.2;2.8;11.1;10.1;20908.0;27.0;3;gem;;;;;;
6.0;13.0;367.0;240.0;22.0;6;885;54;16.49;2.8;11.1;10.1;20908.0;16.0;3;gem;;;;;;
27.0;48.0;1439.0;951.0;166.0;29;3436;134;25.57;2.8;11.1;10.1;20908.0;57.0;2;gem;;;;;;
15.0;19.0;691.0;460.0;40.0;14;1802;178;10.15;2.8;11.1;10.1;20908.0;24.0;2;gem;;;;;;
17.0;13.0;530.0;351.0;30.0;11;1323;73;18.16;2.8;11.1;10.1;20908.0;16.0;3;gem;;;;;;
19.0;13.0;700.0;391.0;23.0;18;1670;42;39.94;2.8;11.1;10.1;20908.0;10.0;3;gem;;;;;;
15.0;9.0;557.0;306.0;35.0;25;1336;42;31.48;2.8;11.1;10.1;20908.0;10.0;3;gem;;;;;;
47.0;10.0;759.0;506.0;94.0;35;2039;62;32.65;2.8;11.1;10.1;20908.0;25.0;3;gem;;;;;;
32.0;10.0;668.0;383.0;38.0;24;1662;57;29.24;2.8;11.1;10.1;20908.0;27.0;3;gem;;;;;;
48.0;51.0;1485.0;1047.0;154.0;28;3850;80;47.84;2.4;11.0;10.6;21659.0;52.0;3;gem;;;;;;
180.0;130.0;3894.0;3200.0;1074.0;169;11164;485;23.0;2.4;11.0;10.6;21659.0;119.0;2;gem;6077086.27;6077086.27;6077086.27;544.35;544.35;6077086.27
75.0;45.0;2112.0;1326.0;218.0;51;5351;86;62.0;2.4;11.0;10.6;21659.0;90.0;3;gem;;;;;;
45.0;70.0;1364.0;942.0;150.0;15;3499;131;26.73;2.4;11.0;10.6;21659.0;64.0;2;gem;;;;;;
37.0;57.0;1480.0;1093.0;117.0;37;3752;124;30.14;2.4;11.0;10.6;21659.0;40.0;2;gem;;;;;;
179.0;323.0;4379.0;3682.0;1512.0;159;11787;317;37.17;2.4;11.0;10.6;21659.0;133.0;2;gem;5244383.35;5244383.35;5244383.35;444.93;444.93;5244383.35
135.0;171.0;4406.0;3326.0;605.0;117;11207;134;83.61;2.4;11.0;10.6;21659.0;115.0;2;gem;3917685.18;3917685.18;3917685.18;349.57;349.57;3917685.18
120.0;101.0;2643.0;1762.0;365.0;57;6435;103;62.51;2.4;11.0;10.6;21659.0;109.0;3;gem;;;;;;
54.0;25.0;1572.0;982.0;101.0;52;3843;56;68.33;2.4;11.0;10.6;21659.0;41.0;3;gem;;;;;;
44.0;76.0;2025.0;1535.0;357.0;48;5161;139;37.05;2.4;11.0;10.6;21659.0;69.0;2;gem;1847651.31;1847651.31;1847651.31;358.0;358.0;1847651.31
72.0;97.0;1468.0;1067.0;270.0;38;3787;98;38.75;2.4;11.0;10.6;21659.0;85.0;2;gem;;;;;;
43.0;54.0;1406.0;1003.0;131.0;36;3655;107;34.08;2.4;11.0;10.6;21659.0;53.0;2;gem;;;;;;
70.0;58.0;1879.0;1238.0;145.0;85;4732;66;71.79;2.4;11.0;10.6;21659.0;83.0;3;gem;;;;;;
111.0;117.0;2949.0;2068.0;320.0;76;7617;85;90.13;2.4;11.0;10.6;21659.0;119.0;3;stadt;2935130.74;2935130.74;2935130.74;385.34;385.34;2935130.74
36.0;22.0;1322.0;983.0;112.0;31;3638;147;24.72;2.4;11.0;10.6;21659.0;39.0;2;gem;;;;;;
182.0;253.0;4457.0;3314.0;789.0;327;11426;166;68.86;2.4;11.0;10.6;21659.0;209.0;2;stadt;7920190.39;7920190.39;7920190.39;693.17;693.17;7920190.39
27.0;16.0;967.0;678.0;60.0;27;2386;110;21.72;2.4;11.0;10.6;21659.0;20.0;2;gem;;;;;;
55.0;80.0;1963.0;1411.0;201.0;141;5021;98;51.12;2.4;11.0;10.6;21659.0;96.0;3;gem;;;;;;
27.0;15.0;670.0;458.0;22.0;40;1739;68;25.42;2.4;11.0;10.6;21659.0;23.0;3;gem;;;;;;
98.0;153.0;2935.0;2059.0;279.0;149;7484;131;57.04;2.4;11.0;10.6;21659.0;160.0;2;gem;4369636.52;4369636.52;4369636.52;583.86;583.86;4369636.52
46.0;26.0;1308.0;927.0;123.0;76;3354;160;20.96;2.4;11.0;10.6;21659.0;39.0;2;gem;;;;;;
18.0;18.0;729.0;446.0;44.0;19;1727;73;23.59;2.4;11.0;10.6;21659.0;15.0;3;gem;;;;;;
37.0;26.0;978.0;598.0;79.0;59;2481;77;32.18;2.4;11.0;10.6;21659.0;32.0;3;gem;;;;;;
14.0;13.0;659.0;447.0;29.0;71;1621;47;34.84;2.4;11.0;10.6;21659.0;13.0;3;gem;;;;;;
27.0;14.0;579.0;386.0;26.0;44;1396;89;15.62;2.4;11.0;10.6;21659.0;9.0;3;gem;;;;;;
22.0;32.0;921.0;724.0;164.0;24;2409;498;4.84;2.4;11.0;10.6;21659.0;26.0;2;gem;3050450.19;3050450.19;3050450.19;1266.27;1266.27;3050450.19
35.0;9.0;751.0;464.0;37.0;15;1906;50;38.02;2.4;11.0;10.6;21659.0;35.0;3;gem;;;;;;
31.0;16.0;684.0;470.0;75.0;8;1695;100;17.02;2.4;11.0;10.6;21659.0;28.0;2;gem;;;;;;
33.0;15.0;788.0;478.0;38.0;39;1912;48;39.62;2.4;11.0;10.6;21659.0;24.0;3;gem;;;;;;
19.0;3.0;376.0;214.0;3.0;8;963;42;22.7;2.4;11.0;10.6;21659.0;14.0;3;gem;;;;;;
29.0;21.0;838.0;564.0;87.0;10;2027;83;24.29;2.4;11.0;10.6;21659.0;31.0;3;gem;;;;;;
10.0;9.0;345.0;204.0;46.0;3;789;47;16.76;2.4;11.0;10.6;21659.0;3.0;3;gem;;;;;;
17.0;3.0;447.0;221.0;23.0;8;1073;60;17.95;2.4;11.0;10.6;21659.0;22.0;3;gem;;;;;;
80.0;110.0;2686.0;1634.0;305.0;58;6572;133;49.44;2.4;11.0;10.6;21659.0;99.0;2;gem;;;;;;
19.0;3.0;563.0;315.0;30.0;6;1324;47;28.15;2.4;11.0;10.6;21659.0;14.0;3;gem;;;;;;
22.0;33.0;973.0;653.0;89.0;14;2493;123;20.33;4.1;10.9;12.4;18933.0;35.0;2;gem;;;;;;
80.0;25.0;1546.0;1084.0;116.0;18;4300;94;45.82;4.1;10.9;12.4;18933.0;82.0;3;gem;;;;;;
239.0;251.0;2078.0;1776.0;1614.0;290;6798;123;55.06;4.1;10.9;12.4;18933.0;225.0;2;gem;;;;;;
31.0;35.0;911.0;534.0;86.0;21;2169;73;29.85;4.1;10.9;12.4;18933.0;43.0;3;gem;;;;;;
54.0;87.0;1668.0;1152.0;215.0;14;4110;146;28.11;4.1;10.9;12.4;18933.0;60.0;2;gem;;;;;;
40.0;105.0;1618.0;1199.0;281.0;72;3983;168;23.66;4.1;10.9;12.4;18933.0;80.0;2;gem;2656178.91;2656178.91;2656178.91;666.88;666.88;2656178.91
40.0;72.0;1261.0;951.0;151.0;18;3392;176;19.3;4.1;10.9;12.4;18933.0;70.0;2;gem;;;;;;
114.0;147.0;3139.0;2129.0;484.0;43;7719;97;79.34;4.1;10.9;12.4;18933.0;146.0;3;gem;;;;;;
182.0;215.0;3152.0;2366.0;1582.0;122;8407;120;70.16;4.1;10.9;12.4;18933.0;315.0;2;stadt;;;;;;
38.0;15.0;1013.0;588.0;55.0;24;2577;54;47.7;4.1;10.9;12.4;18933.0;43.0;3;gem;;;;;;
138.0;245.0;4571.0;3139.0;537.0;127;12060;146;82.82;4.1;10.9;12.4;18933.0;254.0;2;stadt;3833143.47;3833143.47;3833143.47;317.84;317.84;3833143.47
40.0;65.0;1410.0;942.0;164.0;23;3623;111;32.71;4.1;10.9;12.4;18933.0;83.0;2;gem;;;;;;
87.0;131.0;2432.0;1710.0;292.0;96;5934;159;37.22;4.1;10.9;12.4;18933.0;107.0;2;gem;2363153.54;2363153.54;2363153.54;398.24;398.24;2363153.54
40.0;68.0;750.0;618.0;322.0;19;2354;127;18.48;4.1;10.9;12.4;18933.0;53.0;2;gem;;;;;;
22.0;28.0;774.0;509.0;119.0;35;1930;76;25.49;4.1;10.9;12.4;18933.0;45.0;3;gem;;;;;;
79.0;77.0;1671.0;1171.0;211.0;41;4216;101;41.75;4.1;10.9;12.4;18933.0;53.0;3;gem;;;;;;
88.0;72.0;1291.0;890.0;200.0;13;3620;117;31.07;4.1;10.9;12.4;18933.0;81.0;2;gem;;;;;;
36.0;62.0;1088.0;800.0;121.0;41;2677;110;24.3;4.1;10.9;12.4;18933.0;46.0;2;gem;;;;;;
75.0;117.0;1405.0;1065.0;292.0;21;3844;211;18.2;4.1;10.9;12.4;18933.0;106.0;2;gem;;;;;;
114.0;89.0;2806.0;1822.0;255.0;77;7064;116;60.74;4.1;10.9;12.4;18933.0;133.0;2;gem;;;;;;
260.0;254.0;5480.0;4279.0;1794.0;233;14888;216;68.88;4.1;10.9;12.4;18933.0;229.0;2;stadt;9899005.44;9899005.44;4949502.72;332.45;332.45;4949502.72
46.0;53.0;1245.0;922.0;188.0;97;3036;234;12.96;4.1;10.9;12.4;18933.0;37.0;2;gem;;;;;;
109.0;133.0;2693.0;1882.0;561.0;25;7038;137;51.46;4.1;10.9;12.4;18933.0;87.0;2;gem;;;;;;
100.0;181.0;2514.0;1959.0;634.0;51;6560;205;31.93;4.1;10.9;12.4;18933.0;106.0;2;gem;;;;;;
9.0;13.0;576.0;361.0;67.0;8;1435;87;16.49;4.1;10.9;12.4;18933.0;32.0;3;gem;;;;;;
31.0;19.0;668.0;388.0;25.0;11;1692;59;28.69;4.1;10.9;12.4;18933.0;10.0;2;gem;;;;;;
63.0;79.0;1589.0;1107.0;268.0;143;4190;124;33.72;4.1;10.9;12.4;18933.0;66.0;2;gem;;;;;;
78.0;142.0;2616.0;1865.0;342.0;54;6683;134;49.71;4.1;10.9;12.4;18933.0;110.0;2;gem;;;;;;
93.0;85.0;2476.0;1607.0;296.0;60;6122;83;73.59;4.1;10.9;12.4;18933.0;100.0;3;gem;;;;;;
306.0;350.0;5784.0;4771.0;1392.0;178;16225;188;86.33;4.1;10.9;12.4;18933.0;408.0;2;stadt;5210001.34;5210001.34;5210001.34;321.11;321.11;5210001.34
93.0;64.0;2283.0;1329.0;203.0;33;5587;69;80.68;4.1;10.9;12.4;18933.0;104.0;3;gem;;;;;;
61.0;65.0;1922.0;1285.0;242.0;56;4780;84;56.95;4.1;10.9;12.4;18933.0;92.0;2;gem;;;;;;
66.0;102.0;1505.0;1100.0;140.0;195;3637;175;20.78;4.1;10.9;12.4;18933.0;126.0;2;gem;;;;;;
13.0;21.0;590.0;426.0;56.0;23;1727;92;18.74;4.1;10.9;12.4;18933.0;9.0;2;gem;;;;;;
71.0;44.0;1088.0;773.0;169.0;25;3069;179;17.11;4.1;10.9;12.4;18933.0;101.0;3;gem;;;;;;
19.0;9.0;472.0;281.0;25.0;1;1136;56;20.39;4.1;10.9;12.4;18933.0;18.0;3;gem;;;;;;
24.0;12.0;497.0;322.0;46.0;14;1292;51;25.24;4.1;10.9;12.4;18933.0;27.0;3;gem;;;;;;
91.0;118.0;1888.0;1393.0;326.0;20;4980;112;44.52;4.1;10.9;12.4;18933.0;120.0;2;gem;;;;;;
27.0;45.0;810.0;581.0;128.0;25;2022;53;37.89;4.0;9.8;8.0;18302.0;56.0;3;gem;;;;;;
16.0;44.0;289.0;255.0;144.0;165;1051;22;47.33;4.0;9.8;8.0;18302.0;53.0;3;gem;;;;;;
50.0;52.0;1212.0;948.0;215.0;55;3193;69;46.31;4.0;9.8;8.0;18302.0;99.0;3;gem;;;;;;
59.0;199.0;1161.0;1032.0;424.0;260;3338;74;45.26;4.0;9.8;8.0;18302.0;139.0;3;gem;;;;;;
27.0;60.0;612.0;438.0;100.0;38;1627;59;27.56;4.0;9.8;8.0;18302.0;46.0;3;gem;;;;;;
52.0;75.0;829.0;643.0;133.0;64;2371;57;41.71;4.0;9.8;8.0;18302.0;55.0;3;gem;;;;;;
60.0;111.0;901.0;749.0;165.0;204;2792;46;60.13;4.0;9.8;8.0;18302.0;123.0;3;gem;;;;;;
20.0;50.0;862.0;612.0;61.0;23;2235;100;22.37;4.0;9.8;8.0;18302.0;45.0;2;gem;;;;;;
57.0;85.0;1714.0;1180.0;147.0;33;4246;87;48.8;4.0;9.8;8.0;18302.0;110.0;3;gem;;;;;;
28.0;44.0;831.0;572.0;80.0;45;2136;70;30.57;4.0;9.8;8.0;18302.0;51.0;3;gem;;;;;;
28.0;53.0;1236.0;731.0;110.0;37;2894;49;59.51;4.0;9.8;8.0;18302.0;55.0;3;gem;;;;;;
23.0;37.0;727.0;485.0;68.0;35;2007;58;34.37;4.0;9.8;8.0;18302.0;22.0;3;gem;;;;;;
25.0;71.0;802.0;665.0;199.0;196;2394;22;108.85;4.0;9.8;8.0;18302.0;53.0;3;gem;;;;;;
32.0;28.0;689.0;459.0;48.0;15;1774;104;17.04;4.0;9.8;8.0;18302.0;46.0;2;gem;;;;;;
39.0;41.0;1032.0;726.0;111.0;26;2707;68;40.08;4.0;9.8;8.0;18302.0;83.0;3;gem;;;;;;
175.0;344.0;4093.0;3325.0;1225.0;214;11749;180;65.12;4.0;9.8;8.0;18302.0;374.0;2;stadt;4973546.95;4973546.95;4973546.95;423.32;423.32;4973546.95
45.0;65.0;1186.0;862.0;131.0;79;3210;80;40.22;4.0;9.8;8.0;18302.0;88.0;3;gem;;;;;;
43.0;62.0;1092.0;816.0;134.0;45;2894;112;25.77;4.0;9.8;8.0;18302.0;70.0;2;gem;;;;;;
174.0;179.0;3052.0;2344.0;659.0;142;8254;132;62.49;4.0;9.8;8.0;18302.0;232.0;2;stadt;3131339.8;3131339.8;3131339.8;379.37;379.37;3131339.8
197.0;400.0;3280.0;2901.0;885.0;405;9732;236;41.17;4.0;9.8;8.0;18302.0;358.0;2;stadt;6647644.22;6647644.22;6647644.22;683.07;683.07;6647644.22
22.0;28.0;350.0;255.0;22.0;28;969;32;30.06;4.0;9.8;8.0;18302.0;27.0;3;gem;;;;;;
17.0;21.0;455.0;334.0;50.0;21;1200;130;9.22;4.0;9.8;8.0;18302.0;23.0;2;gem;;;;;;
27.0;60.0;802.0;622.0;144.0;10;2019;348;5.8;4.0;9.8;8.0;18302.0;58.0;2;gem;;;;;;
29.0;47.0;817.0;580.0;96.0;21;2139;78;27.31;4.0;9.8;8.0;18302.0;48.0;3;gem;;;;;;
119.0;85.0;2531.0;1610.0;345.0;113;6589;82;80.45;3.4;13.3;9.9;20102.0;117.0;3;gem;2426869.95;2426869.95;2426869.95;368.32;368.32;2426869.95
46.0;25.0;1206.0;735.0;62.0;12;3124;57;55.06;3.4;13.3;9.9;20102.0;48.0;3;gem;;;;;;
244.0;277.0;5091.0;3957.0;1419.0;208;12810;289;44.34;3.4;13.3;9.9;20102.0;289.0;3;stadt;6153279.27;6153279.27;6153279.27;480.35;480.35;6153279.27
44.0;31.0;871.0;565.0;52.0;14;2370;64;36.83;3.4;13.3;9.9;20102.0;66.0;3;gem;;;;;;
126.0;70.0;2652.0;1553.0;263.0;23;6479;60;108.74;3.4;13.3;9.9;20102.0;141.0;3;gem;;;;;;
67.0;27.0;1453.0;899.0;83.0;23;3679;74;49.89;3.4;13.3;9.9;20102.0;37.0;3;gem;;;;;;
45.0;28.0;920.0;566.0;71.0;12;2449;60;40.59;3.4;13.3;9.9;20102.0;49.0;3;gem;;;;;;
30.0;16.0;908.0;639.0;60.0;37;2307;204;11.29;3.4;13.3;9.9;20102.0;39.0;2;gem;;;;;;
66.0;72.0;1961.0;1491.0;338.0;58;5264;166;31.65;3.4;13.3;9.9;20102.0;67.0;2;gem;;;;;;
34.0;15.0;841.0;498.0;48.0;12;2087;85;24.67;3.4;13.3;9.9;20102.0;25.0;3;gem;;;;;;
219.0;242.0;4697.0;3420.0;1074.0;107;11748;224;52.35;3.4;13.3;9.9;20102.0;222.0;3;stadt;4022054.29;4022054.29;4022054.29;342.36;342.36;4022054.29
60.0;34.0;878.0;470.0;65.0;34;2296;53;43.51;3.4;13.3;9.9;20102.0;24.0;3;gem;;;;;;
43.0;15.0;1098.0;708.0;48.0;18;2850;59;48.17;3.4;13.3;9.9;20102.0;58.0;3;gem;;;;;;
27.0;17.0;821.0;409.0;52.0;12;1972;55;36.12;3.4;13.3;9.9;20102.0;27.0;3;gem;;;;;;
202.0;245.0;3842.0;2862.0;1260.0;105;9721;205;47.32;3.4;13.3;9.9;20102.0;230.0;2;stadt;3589117.83;3589117.83;3589117.83;369.21;369.21;3589117.83
88.0;58.0;2049.0;1311.0;117.0;14;5208;84;62.25;3.4;13.3;9.9;20102.0;107.0;3;gem;;;;;;
37.0;6.0;823.0;479.0;53.0;9;2090;76;27.54;3.4;13.3;9.9;20102.0;31.0;3;gem;;;;;;
42.0;12.0;782.0;438.0;60.0;2;2022;53;38.33;3.4;13.3;9.9;20102.0;24.0;3;gem;;;;;;
59.0;36.0;1523.0;887.0;107.0;18;3671;75;49.19;3.4;13.3;9.9;20102.0;43.0;3;gem;;;;;;
22.0;12.0;861.0;472.0;51.0;27;2190;76;28.91;3.4;13.3;9.9;20102.0;36.0;3;gem;;;;;;
50.0;12.0;1527.0;876.0;73.0;52;3843;58;66.52;3.4;13.3;9.9;20102.0;44.0;3;gem;;;;;;
9.0;7.0;494.0;330.0;34.0;9;1204;105;11.5;3.4;13.3;9.9;20102.0;22.0;3;gem;;;;;;
15.0;4.0;349.0;193.0;7.0;9;860;38;22.92;3.4;13.3;9.9;20102.0;18.0;3;gem;;;;;;
7.0;3.0;379.0;188.0;14.0;12;875;68;12.9;3.4;13.3;9.9;20102.0;3.0;3;gem;;;;;;
56.0;30.0;1604.0;963.0;199.0;29;4053;112;36.07;3.4;13.3;9.9;20102.0;40.0;3;gem;;;;;;
42.0;19.0;643.0;431.0;176.0;20;1656;85;19.43;3.4;13.3;9.9;20102.0;29.0;3;gem;;;;;;
107.0;187.0;2029.0;1389.0;516.0;75;5509;80;68.84;3.4;13.3;9.9;20102.0;107.0;3;gem;2841496.54;2841496.54;2841496.54;515.79;515.79;2841496.54
42.0;6.0;709.0;401.0;27.0;3;1815;59;30.74;3.4;13.3;9.9;20102.0;9.0;3;gem;;;;;;
84.0;46.0;1495.0;959.0;119.0;18;3890;104;37.56;3.4;13.3;9.9;20102.0;74.0;3;gem;;;;;;
39.0;26.0;679.0;432.0;68.0;25;1903;48;39.57;3.4;13.3;9.9;20102.0;50.0;3;gem;;;;;;
24.0;23.0;559.0;342.0;62.0;9;1418;78;18.18;3.4;13.3;9.9;20102.0;31.0;3;gem;;;;;;
135.0;194.0;3592.0;2779.0;639.0;142;10090;203;49.75;2.8;10.4;10.0;19610.0;155.0;2;stadt;3623553.62;3623553.62;3623553.62;359.12;359.12;3623553.62
7.0;31.0;786.0;492.0;51.0;27;1989;88;22.66;2.8;10.4;10.0;19610.0;41.0;3;gem;;;;;;
112.0;70.0;2492.0;1704.0;212.0;114;6639;66;99.85;2.8;10.4;10.0;19610.0;120.0;3;stadt;;;;;;
35.0;36.0;828.0;580.0;43.0;19;2137;66;32.37;2.8;10.4;10.0;19610.0;51.0;3;gem;;;;;;
51.0;37.0;1479.0;933.0;77.0;100;3726;87;42.81;2.8;10.4;10.0;19610.0;45.0;3;gem;;;;;;
33.0;4.0;670.0;424.0;32.0;85;1779;67;26.75;2.8;10.4;10.0;19610.0;34.0;3;gem;;;;;;
67.0;15.0;1317.0;830.0;44.0;32;3384;44;76.2;2.8;10.4;10.0;19610.0;64.0;3;gem;;;;;;
55.0;31.0;1539.0;1016.0;127.0;40;3977;51;78.41;2.8;10.4;10.0;19610.0;49.0;3;gem;;;;;;
99.0;97.0;2763.0;1654.0;249.0;106;6446;89;72.59;2.8;10.4;10.0;19610.0;169.0;3;gem;;;;;;
49.0;15.0;1113.0;618.0;45.0;21;2764;45;60.77;2.8;10.4;10.0;19610.0;18.0;3;gem;;;;;;
47.0;35.0;1145.0;893.0;138.0;43;3014;154;19.51;2.8;10.4;10.0;19610.0;38.0;2;gem;;;;;;
