JAHR;RS;GEBIET;EINK_JE_EINW;ANTEIL_ARBEITSLOSE;ANTEIL_ARBEITSLOSE_ALTER_15_24;ANTEIL_ARBEITSLOSE_ALTER_55_64;ANTEIL_LANGZEITARBEITSLOSE;ANTEIL_ARBEITSLOSE_AUSLAENDER;ANZAHL_BEANTR_VERFAHREN;ANZAHL_EROEFFNETE_VERFAHREN;ANZAHL_ABGEW_VERFAHREN;ANZAHL_BEANTR_VERFAHREN_MIT_SCHULDPLAN;ANZAHL_BESCHAEFTIGTE;FORDERUNGEN_TSD_EURO;ANTEIL_SIEDLUNG_VERKEHR;ANTEIL_ERHOLUNGSFLAECHE;ANTEIL_LANDWIRTSCHAFTSFLAECHE;ANTEIL_WALDFLAECHE
2015;084370000000;Sigmaringen, Landkreis;21507.0;3.6;10.0;23.8;28.6;18.3;142.0;130.0;9.933333333333332;3.666666666666666;134.0;28651.0;9.9;0.4;49.5;38.8
2010;090000000000;Bayern;21358.0;4.5;10.1;19.6;24.9;18.7;19001.0;17144.0;1646.0;211.0;19578.0;4673622.0;11.3;0.5;49.4;35.0
2011;090000000000;Bayern;22080.0;3.8;9.3;22.3;26.8;19.3;17895.0;16373.0;1355.0;167.0;16680.0;3789744.0;11.7;0.7;47.1;36.4
2012;090000000000;Bayern;22699.0;3.7;9.6;22.2;25.3;20.0;16580.0;15120.0;1304.0;156.0;19528.0;5891929.0;11.7;0.7;47.1;36.4
2013;090000000000;Bayern;22830.0;3.8;9.8;22.1;25.0;20.9;15522.0;14195.0;1151.0;176.0;23387.0;4700372.0;11.8;0.7;47.0;36.4
2014;090000000000;Bayern;23222.0;3.8;9.8;22.2;25.8;22.3;15410.0;14159.0;1121.0;130.0;20464.0;4220575.0;11.8;0.7;46.9;36.4
2015;090000000000;Bayern;23658.0;3.6;9.8;22.0;25.6;24.1;14572.0;13198.0;1218.0;156.0;14243.0;3551913.0;11.9;0.7;46.9;36.5
2010;091000000000;Oberbayern, Regierungsbezirk;23694.0;;8.6;19.5;26.1;26.4;6485.0;5603.0;802.0;80.0;6072.0;2015717.0;11.2;0.7;49.1;33.3
2011;091000000000;Oberbayern, Regierungsbezirk;24350.0;;8.0;21.4;26.8;27.3;6050.0;5374.0;613.0;63.0;4485.0;1336176.0;11.8;0.9;46.4;34.9
2012;091000000000;Oberbayern, Regierungsbezirk;24917.0;;8.1;21.0;25.3;28.2;5656.0;5053.0;549.0;54.0;5011.0;2485241.0;11.9;0.9;46.3;34.9
2013;091000000000;Oberbayern, Regierungsbezirk;25158.0;;8.4;20.8;25.1;29.4;5246.0;4707.0;499.0;40.0;7407.0;1702165.0;12.0;0.9;46.2;35.0
2014;091000000000;Oberbayern, Regierungsbezirk;25474.0;;8.3;20.6;25.2;30.8;5210.0;4681.0;498.0;31.0;5004.0;1071597.0;12.1;0.9;46.2;35.0
2015;091000000000;Oberbayern, Regierungsbezirk;25868.0;;8.2;20.5;24.9;32.4;5040.0;4450.0;534.0;56.0;3564.0;1820679.0;12.1;0.9;46.1;35.1
2010;091610000000;Ingolstadt;20221.0;4.5;10.1;18.2;21.2;24.8;217.0;200.0;12.0;5.0;273.0;59222.0;36.1;3.7;44.6;13.5
2011;091610000000;Ingolstadt;20587.0;3.7;9.7;21.8;25.5;23.8;248.0;235.0;9.0;4.0;102.0;25807.0;35.8;3.3;41.5;14.9
2012;091610000000;Ingolstadt;21049.0;3.6;9.2;22.8;21.0;23.1;216.0;200.0;12.0;4.0;294.0;975548.0;36.0;3.4;41.0;15.3
2013;091610000000;Ingolstadt;22262.0;3.5;10.2;23.6;21.7;25.6;188.0;176.0;12.0;0.0;265.0;27378.0;36.1;3.4;40.9;15.3
2014;091610000000;Ingolstadt;22717.0;3.6;9.8;23.4;24.5;27.4;178.0;166.0;10.0;2.0;64.0;14209.0;36.5;3.5;40.4;15.5
2015;091610000000;Ingolstadt;23240.0;3.3;9.1;24.7;27.0;28.0;161.0;148.0;9.0;4.0;71.0;18810.0;36.7;3.5;40.3;15.5
2010;091620000000;München, Landeshauptstadt;25194.0;5.6;7.1;17.6;31.0;38.5;2400.0;1990.0;388.0;22.0;1605.0;922736.0;75.3;11.2;17.6;4.7
2011;091620000000;München, Landeshauptstadt;25597.0;5.1;6.7;18.6;30.3;39.4;2225.0;1954.0;258.0;13.0;1579.0;381134.0;73.8;11.1;15.3;6.9
2012;091620000000;München, Landeshauptstadt;26061.0;4.9;6.8;18.4;28.9;40.3;2221.0;1927.0;271.0;23.0;997.0;675581.0;73.8;11.0;15.2;6.9
2013;091620000000;München, Landeshauptstadt;26545.0;5.2;7.0;17.8;28.6;41.2;2007.0;1749.0;244.0;14.0;1625.0;380341.0;73.9;11.0;15.2;6.8
2014;091620000000;München, Landeshauptstadt;26782.0;5.2;6.8;17.5;27.6;42.1;2078.0;1802.0;264.0;12.0;3001.0;509853.0;73.8;11.0;15.3;6.8
2015;091620000000;München, Landeshauptstadt;27156.0;4.9;6.4;17.5;27.5;43.2;1890.0;1628.0;246.0;16.0;1250.0;849039.0;73.8;11.1;15.2;6.8
2010;091630000000;Rosenheim;21990.0;6.0;8.4;17.5;26.0;29.0;108.0;99.0;7.0;2.0;2.0;12673.0;39.3;2.1;41.1;15.6
2011;091630000000;Rosenheim;22582.0;4.9;8.0;20.4;24.4;28.3;126.0;105.0;21.0;0.0;71.0;14867.0;40.8;2.2;37.0;17.4
2012;091630000000;Rosenheim;23186.0;4.9;9.1;18.5;23.0;27.7;99.0;91.0;8.0;0.0;8.0;8252.0;40.8;2.2;36.9;17.4
2013;091630000000;Rosenheim;21987.0;5.0;8.8;18.6;24.7;27.8;111.0;102.0;8.0;1.0;15.0;10052.0;40.9;2.3;36.8;17.4
2014;091630000000;Rosenheim;22330.0;5.1;8.6;18.3;26.8;30.7;112.0;104.0;7.0;1.0;32.0;12832.0;40.7;2.3;36.8;17.2
2015;091630000000;Rosenheim;22774.0;5.1;9.7;19.4;26.9;34.6;91.0;85.0;6.0;0.0;73.0;22087.0;40.8;2.3;36.7;17.2
2010;091710000000;Altötting, Landkreis;20226.0;4.2;11.1;19.9;24.6;11.3;126.0;118.0;8.0;0.0;290.0;43220.0;12.0;0.6;56.5;28.3
2011;091710000000;Altötting, Landkreis;21000.0;3.5;11.6;22.4;25.5;11.4;86.0;79.0;6.0;1.0;111.0;17302.0;12.7;0.6;54.5;29.5
2012;091710000000;Altötting, Landkreis;21713.0;3.5;11.6;22.7;25.0;12.1;94.0;88.0;6.0;0.0;21.0;12244.0;12.7;0.6;54.4;29.4
2013;091710000000;Altötting, Landkreis;21853.0;3.6;10.8;22.6;25.2;12.7;89.0;83.0;6.0;0.0;105.0;16166.0;12.9;0.6;54.3;29.5
2014;091710000000;Altötting, Landkreis;22244.0;3.5;10.4;23.8;26.2;14.9;106.0;96.0;10.0;0.0;84.0;13441.0;12.9;0.6;54.2;29.5
2015;091710000000;Altötting, Landkreis;22650.0;3.5;10.2;23.2;26.9;17.6;82.0;73.0;9.0;0.0;20.0;16153.0;13.1;0.6;54.0;29.5
2010;091720000000;Berchtesgadener Land, Landkreis;19786.0;3.8;8.2;21.1;16.1;15.1;134.0;117.0;16.0;1.0;110.0;25001.0;6.3;0.3;23.7;49.0
2011;091720000000;Berchtesgadener Land, Landkreis;20354.0;3.6;7.8;23.0;16.6;15.5;106.0;97.0;8.0;1.0;54.0;12917.0;6.8;0.3;22.6;51.9
2012;091720000000;Berchtesgadener Land, Landkreis;20841.0;3.6;7.8;23.3;18.3;16.6;114.0;102.0;12.0;0.0;71.0;20434.0;6.9;0.4;22.6;51.9
2013;091720000000;Berchtesgadener Land, Landkreis;21698.0;4.1;9.4;23.9;18.3;17.8;123.0;110.0;10.0;3.0;251.0;21109.0;6.9;0.4;22.5;52.8
2014;091720000000;Berchtesgadener Land, Landkreis;22044.0;4.2;10.1;23.0;22.5;19.3;107.0;95.0;11.0;1.0;67.0;20716.0;6.9;0.4;22.5;52.9
2015;091720000000;Berchtesgadener Land, Landkreis;22429.0;4.3;9.9;23.2;22.9;22.0;112.0;94.0;16.0;2.0;43.0;22790.0;7.0;0.4;22.5;52.9
2010;091730000000;Bad Tölz-Wolfratshausen, Landkreis;23962.0;3.5;8.5;23.5;20.8;13.9;170.0;160.0;10.0;0.0;342.0;39557.0;5.8;0.4;33.3;52.0
2011;091730000000;Bad Tölz-Wolfratshausen, Landkreis;24744.0;2.7;7.3;27.5;22.4;14.5;169.0;156.0;13.0;0.0;426.0;51816.0;6.3;0.5;30.7;55.7
2012;091730000000;Bad Tölz-Wolfratshausen, Landkreis;25424.0;2.8;7.8;25.4;23.1;15.6;143.0;133.0;8.0;2.0;58.0;28241.0;6.5;0.5;30.7;55.6
2013;091730000000;Bad Tölz-Wolfratshausen, Landkreis;25427.0;3.0;8.7;25.4;20.7;17.1;149.0;142.0;5.0;2.0;87.0;96013.0;6.6;0.5;30.6;55.6
2014;091730000000;Bad Tölz-Wolfratshausen, Landkreis;25727.0;2.8;9.5;26.7;22.0;18.8;131.0;123.0;8.0;0.0;56.0;14971.0;6.6;0.5;30.8;55.4
2015;091730000000;Bad Tölz-Wolfratshausen, Landkreis;26215.0;2.7;10.3;25.0;17.6;22.3;132.0;121.0;10.0;1.0;206.0;42294.0;6.6;0.5;30.8;55.4
2010;091740000000;Dachau, Landkreis;22078.0;3.0;11.3;22.6;22.3;21.2;183.0;153.0;30.0;0.0;142.0;33095.0;12.7;0.7;68.7;16.6
2011;091740000000;Dachau, Landkreis;22756.0;2.6;10.3;25.8;25.1;21.8;208.0;188.0;19.0;1.0;100.0;29943.0;13.1;1.2;65.6;17.8
2012;091740000000;Dachau, Landkreis;23277.0;2.3;12.0;25.5;22.3;24.5;165.0;149.0;14.0;2.0;51.0;27192.0;13.1;1.2;65.6;17.8
2013;091740000000;Dachau, Landkreis;23436.0;2.5;11.1;24.4;20.1;27.5;159.0;146.0;13.0;0.0;167.0;14250.0;13.3;1.2;65.6;17.8
2014;091740000000;Dachau, Landkreis;23714.0;2.4;10.6;23.6;19.9;29.2;132.0;115.0;15.0;2.0;56.0;49090.0;13.3;1.2;65.5;17.8
2015;091740000000;Dachau, Landkreis;24019.0;2.3;10.9;22.0;17.8;29.5;133.0;111.0;19.0;3.0;85.0;18702.0;13.4;1.2;65.4;17.8
2010;091750000000;Ebersberg, Landkreis;24325.0;2.9;8.3;20.4;20.6;17.2;123.0;103.0;19.0;1.0;71.0;23243.0;10.6;1.0;51.3;36.8
2011;091750000000;Ebersberg, Landkreis;25083.0;2.4;7.4;25.1;22.7;18.0;125.0;113.0;12.0;0.0;89.0;22147.0;12.0;1.2;48.5;37.2
2012;091750000000;Ebersberg, Landkreis;25624.0;2.3;7.6;25.6;22.5;18.9;120.0;110.0;9.0;1.0;199.0;26759.0;12.1;1.2;48.4;37.2
2013;091750000000;Ebersberg, Landkreis;25687.0;2.4;8.6;24.8;18.5;20.6;114.0;98.0;14.0;2.0;51.0;16683.0;12.2;1.2;48.3;37.2
2014;091750000000;Ebersberg, Landkreis;25990.0;2.4;8.6;24.5;21.2;22.5;117.0;108.0;8.0;1.0;100.0;24255.0;12.3;1.2;48.2;37.3
2015;091750000000;Ebersberg, Landkreis;26310.0;2.2;9.2;24.3;19.9;23.6;118.0;106.0;11.0;1.0;27.0;12728.0;12.4;1.2;48.1;37.3
2010;091760000000;Eichstätt, Landkreis;20267.0;1.9;13.6;20.3;13.1;12.8;105.0;95.0;10.0;0.0;215.0;25428.0;9.8;0.3;48.1;39.9
2011;091760000000;Eichstätt, Landkreis;21064.0;1.4;12.4;23.8;15.4;11.8;99.0;88.0;8.0;3.0;15.0;10719.0;9.4;0.4;46.7;40.6
2012;091760000000;Eichstätt, Landkreis;21683.0;1.2;11.4;23.4;12.9;13.4;80.0;73.0;5.0;2.0;439.0;9561.0;9.4;0.4;46.6;40.7
2013;091760000000;Eichstätt, Landkreis;22648.0;1.3;12.6;23.1;12.8;16.2;68.0;64.0;4.0;0.0;41.0;8751.0;9.5;0.4;46.6;40.7
2014;091760000000;Eichstätt, Landkreis;23031.0;1.4;13.1;22.6;13.1;17.1;57.0;53.0;2.0;2.0;5.0;4879.0;9.6;0.4;46.4;40.7
2015;091760000000;Eichstätt, Landkreis;23444.0;1.3;12.8;22.5;11.3;18.6;57.0;51.0;4.0;2.0;61.0;9800.0;9.6;0.4;46.4;40.8
2010;091770000000;Erding, Landkreis;21272.0;2.7;9.3;19.8;17.8;14.0;113.0;103.0;9.0;1.0;14.0;14203.0;10.7;0.5;73.8;13.5
2011;091770000000;Erding, Landkreis;22114.0;2.1;9.4;23.4;20.9;13.6;123.0;115.0;6.0;2.0;16.0;16387.0;11.8;0.6;70.3;14.4
2012;091770000000;Erding, Landkreis;22625.0;2.0;9.9;23.2;20.7;14.6;123.0;115.0;6.0;2.0;14.0;21865.0;11.9;0.6;70.2;14.5
2013;091770000000;Erding, Landkreis;23269.0;2.1;10.0;23.2;18.8;17.2;107.0;96.0;9.0;2.0;179.0;14198.0;12.0;0.6;70.1;14.5
2014;091770000000;Erding, Landkreis;23528.0;2.1;9.9;24.0;20.7;17.7;115.0;107.0;7.0;1.0;143.0;14916.0;12.1;0.6;70.0;14.5
2015;091770000000;Erding, Landkreis;23839.0;2.0;11.0;22.3;20.4;19.8;122.0;117.0;3.0;2.0;50.0;21361.0;12.2;0.7;70.0;14.5
2010;091780000000;Freising, Landkreis;21070.0;3.1;10.3;20.4;15.6;21.7;283.0;263.0;18.0;2.0;83.0;55437.0;12.0;0.6;66.7;18.2
2011;091780000000;Freising, Landkreis;21831.0;2.1;9.2;23.3;20.6;21.1;255.0;232.0;17.0;6.0;20.0;16833.0;13.4;0.7;63.7;19.4
2012;091780000000;Freising, Landkreis;22387.0;2.3;8.5;23.0;16.4;23.4;203.0;191.0;10.0;2.0;1332.0;104816.0;13.5;0.7;63.6;19.4
2013;091780000000;Freising, Landkreis;22397.0;2.5;8.9;23.3;16.8;25.5;213.0;192.0;19.0;2.0;1787.0;420451.0;13.5;0.7;63.4;19.6
2014;091780000000;Freising, Landkreis;22745.0;2.4;9.4;22.7;18.5;26.3;173.0;165.0;8.0;0.0;96.0;22975.0;13.6;0.7;63.4;19.6
2015;091780000000;Freising, Landkreis;23119.0;2.2;10.3;21.1;16.7;27.9;196.0;177.0;15.0;4.0;73.0;21371.0;13.6;0.7;63.4;19.7
2010;091790000000;Fürstenfeldbruck, Landkreis;23237.0;3.7;10.4;22.0;27.1;20.0;291.0;219.0;49.0;23.0;55.0;41472.0;17.6;1.1;59.3;21.5
2011;091790000000;Fürstenfeldbruck, Landkreis;23880.0;3.3;8.5;24.0;28.4;21.2;265.0;222.0;33.0;10.0;188.0;47611.0;18.1;1.5;56.2;22.4
2012;091790000000;Fürstenfeldbruck, Landkreis;24553.0;3.1;8.4;23.4;26.8;22.0;266.0;232.0;30.0;4.0;196.0;47484.0;18.2;1.5;56.1;22.4
2013;091790000000;Fürstenfeldbruck, Landkreis;24428.0;3.1;8.6;23.4;25.3;22.9;204.0;177.0;22.0;5.0;124.0;22719.0;18.2;1.5;56.3;22.4
2014;091790000000;Fürstenfeldbruck, Landkreis;24787.0;3.2;9.8;21.9;23.6;25.1;206.0;185.0;17.0;4.0;109.0;25136.0;18.3;1.5;56.2;22.4
2015;091790000000;Fürstenfeldbruck, Landkreis;25261.0;3.0;9.8;21.5;24.7;27.7;228.0;200.0;23.0;5.0;95.0;31297.0;18.5;1.6;56.1;22.4
2010;091800000000;Garmisch-Partenkirchen, Landkreis;22995.0;4.4;9.3;21.7;22.1;15.1;137.0;129.0;6.0;2.0;24.0;38720.0;4.6;0.2;25.0;49.2
2011;091800000000;Garmisch-Partenkirchen, Landkreis;23664.0;3.8;9.2;23.7;20.5;15.1;116.0;109.0;7.0;0.0;391.0;29866.0;5.2;0.4;22.2;52.8
2012;091800000000;Garmisch-Partenkirchen, Landkreis;24282.0;3.7;9.0;24.8;20.8;15.0;131.0;124.0;7.0;0.0;12.0;24993.0;5.2;0.4;22.1;52.8
2013;091800000000;Garmisch-Partenkirchen, Landkreis;23024.0;4.0;8.9;24.9;22.0;17.8;100.0;100.0;0.0;0.0;59.0;23580.0;5.2;0.4;22.1;53.6
2014;091800000000;Garmisch-Partenkirchen, Landkreis;23311.0;3.7;8.9;23.1;22.5;20.8;87.0;86.0;0.0;1.0;0.0;6623.0;5.2;0.4;22.1;53.6
2015;091800000000;Garmisch-Partenkirchen, Landkreis;23730.0;3.6;9.6;24.2;19.3;22.9;87.0;82.0;4.0;1.0;50.0;8650.0;5.3;0.4;22.0;53.6
2010;091810000000;Landsberg am Lech, Landkreis;21718.0;3.5;10.5;21.7;20.5;11.7;141.0;125.0;15.0;1.0;75.0;26419.0;9.9;0.4;53.3;28.1
2011;091810000000;Landsberg am Lech, Landkreis;22649.0;2.9;9.7;25.9;24.3;11.3;111.0;104.0;6.0;1.0;36.0;18385.0;10.7;0.5;50.8;29.3
2012;091810000000;Landsberg am Lech, Landkreis;23385.0;2.7;10.9;24.5;22.6;11.4;101.0;95.0;6.0;0.0;119.0;17230.0;10.8;0.5;50.6;29.4
2013;091810000000;Landsberg am Lech, Landkreis;23500.0;2.9;9.7;24.6;20.2;12.5;103.0;91.0;12.0;0.0;23.0;11925.0;10.9;0.5;50.4;29.6
2014;091810000000;Landsberg am Lech, Landkreis;23911.0;3.0;10.6;23.8;20.0;13.3;81.0;73.0;8.0;0.0;26.0;19990.0;10.9;0.5;50.3;29.6
2015;091810000000;Landsberg am Lech, Landkreis;24344.0;2.8;10.5;24.0;18.6;15.0;83.0;70.0;13.0;0.0;127.0;26441.0;11.0;0.5;50.1;29.8
2010;091820000000;Miesbach, Landkreis;25491.0;3.8;9.6;26.2;25.7;16.2;133.0;119.0;14.0;0.0;777.0;67375.0;6.2;0.4;35.2;51.2
2011;091820000000;Miesbach, Landkreis;26430.0;3.2;8.6;28.6;28.4;15.1;155.0;141.0;13.0;1.0;153.0;57851.0;7.2;0.5;31.9;54.6
2012;091820000000;Miesbach, Landkreis;27171.0;2.9;7.8;28.5;24.1;15.8;123.0;116.0;6.0;1.0;36.0;20914.0;7.2;0.5;31.7;54.7
2013;091820000000;Miesbach, Landkreis;28545.0;2.9;7.7;27.6;21.2;16.8;141.0;136.0;4.0;1.0;170.0;26019.0;7.3;0.5;31.7;54.6
2014;091820000000;Miesbach, Landkreis;28825.0;2.9;8.1;26.7;25.3;18.8;138.0;129.0;9.0;0.0;31.0;23003.0;7.3;0.5;31.6;54.6
2015;091820000000;Miesbach, Landkreis;29271.0;2.7;8.5;24.3;21.1;21.0;146.0;137.0;9.0;0.0;61.0;15212.0;7.4;0.5;31.6;54.6
2010;091830000000;Mühldorf a.Inn, Landkreis;20665.0;4.4;10.0;16.8;32.1;12.9;192.0;190.0;2.0;0.0;395.0;64307.0;9.3;0.4;66.7;21.7
2011;091830000000;Mühldorf a.Inn, Landkreis;21412.0;3.8;10.4;20.0;30.6;12.3;160.0;151.0;8.0;1.0;31.0;16552.0;10.4;0.4;64.3;22.8
2012;091830000000;Mühldorf a.Inn, Landkreis;21941.0;3.7;10.5;18.7;27.8;14.1;146.0;140.0;6.0;0.0;85.0;11335.0;10.4;0.3;64.2;22.8
2013;091830000000;Mühldorf a.Inn, Landkreis;22494.0;3.9;10.7;19.8;27.8;14.5;138.0;131.0;6.0;1.0;51.0;21358.0;10.5;0.4;64.1;22.8
2014;091830000000;Mühldorf a.Inn, Landkreis;22660.0;4.0;10.6;21.7;29.3;16.6;149.0;142.0;7.0;0.0;97.0;14296.0;10.6;0.4;64.0;22.8
2015;091830000000;Mühldorf a.Inn, Landkreis;22923.0;3.9;9.8;22.1;30.3;18.8;138.0;129.0;9.0;0.0;35.0;10250.0;10.7;0.4;64.0;22.8
2010;091840000000;München, Landkreis;28576.0;3.3;7.1;21.5;23.0;24.3;459.0;379.0;76.0;4.0;978.0;304092.0;19.0;1.5;33.7;44.4
2011;091840000000;München, Landkreis;29300.0;2.8;6.7;23.6;24.2;24.5;428.0;347.0;76.0;5.0;375.0;319873.0;19.7;1.8;32.1;45.1
2012;091840000000;München, Landkreis;29924.0;2.9;6.8;21.9;20.5;27.4;367.0;313.0;50.0;4.0;563.0;290882.0;19.9;1.9;31.9;45.1
2013;091840000000;München, Landkreis;29516.0;3.0;6.7;21.2;26.8;29.0;375.0;320.0;54.0;1.0;972.0;278389.0;20.1;1.9;31.8;44.9
2014;091840000000;München, Landkreis;29974.0;3.0;6.3;21.8;27.6;30.6;426.0;363.0;61.0;2.0;254.0;99223.0;20.2;1.9;31.8;44.9
2015;091840000000;München, Landkreis;30407.0;2.9;6.4;21.7;25.4;31.8;387.0;330.0;54.0;3.0;624.0;473718.0;20.3;2.0;31.6;45.0
2010;091850000000;Neuburg-Schrobenhausen, Landkreis;19819.0;2.6;13.5;18.7;17.3;15.3;111.0;104.0;7.0;0.0;4.0;11102.0;11.5;0.5;63.1;22.9
2011;091850000000;Neuburg-Schrobenhausen, Landkreis;20549.0;2.2;13.2;22.3;20.4;15.4;105.0;97.0;7.0;1.0;84.0;21500.0;11.5;0.5;60.9;23.5
2012;091850000000;Neuburg-Schrobenhausen, Landkreis;21118.0;2.1;11.7;22.3;21.7;16.3;76.0;68.0;6.0;2.0;21.0;7116.0;11.6;0.5;60.8;23.5
2013;091850000000;Neuburg-Schrobenhausen, Landkreis;21516.0;2.3;11.5;22.9;22.7;17.6;73.0;71.0;1.0;1.0;6.0;8923.0;11.7;0.5;60.7;23.5
2014;091850000000;Neuburg-Schrobenhausen, Landkreis;21818.0;2.2;13.1;23.4;24.2;18.7;77.0;73.0;4.0;0.0;174.0;13141.0;11.7;0.6;60.6;23.5
2015;091850000000;Neuburg-Schrobenhausen, Landkreis;22181.0;2.0;12.2;24.7;21.6;19.9;61.0;53.0;8.0;0.0;71.0;7154.0;11.7;0.5;60.6;23.6
2010;091860000000;Pfaffenhofen a.d.Ilm, Landkreis;21832.0;2.7;12.2;22.6;15.8;12.0;140.0;118.0;19.0;3.0;98.0;20690.0;12.9;0.4;61.1;23.5
2011;091860000000;Pfaffenhofen a.d.Ilm, Landkreis;22642.0;2.1;11.7;26.5;18.8;11.3;142.0;124.0;16.0;2.0;35.0;20727.0;13.3;0.6;58.5;24.7
2012;091860000000;Pfaffenhofen a.d.Ilm, Landkreis;23179.0;2.0;11.5;25.6;15.5;11.8;161.0;145.0;13.0;3.0;76.0;22801.0;13.3;0.6;58.4;24.8
2013;091860000000;Pfaffenhofen a.d.Ilm, Landkreis;23392.0;2.1;11.5;25.5;14.1;12.6;133.0;126.0;7.0;0.0;95.0;49352.0;13.4;0.6;58.3;24.8
2014;091860000000;Pfaffenhofen a.d.Ilm, Landkreis;23657.0;2.1;10.9;24.8;14.6;15.1;112.0;101.0;10.0;1.0;118.0;47120.0;13.5;0.6;58.2;24.9
2015;091860000000;Pfaffenhofen a.d.Ilm, Landkreis;23905.0;1.9;10.2;25.8;15.2;17.2;101.0;89.0;6.0;6.0;46.0;18139.0;13.7;0.6;58.0;25.0
2010;091870000000;Rosenheim, Landkreis;22042.0;3.4;10.9;21.1;22.0;12.9;307.0;274.0;23.0;10.0;183.0;53366.0;9.7;0.5;51.9;34.0
2011;091870000000;Rosenheim, Landkreis;22843.0;2.8;9.5;23.1;23.8;12.8;330.0;300.0;25.0;5.0;308.0;97882.0;10.8;0.5;48.4;35.4
2012;091870000000;Rosenheim, Landkreis;23438.0;2.8;10.4;23.1;23.8;13.3;296.0;277.0;19.0;0.0;150.0;47706.0;10.9;0.6;48.3;35.5
2013;091870000000;Rosenheim, Landkreis;23843.0;2.8;11.0;24.2;22.4;13.7;302.0;270.0;30.0;2.0;339.0;73751.0;11.0;0.6;48.2;35.5
2014;091870000000;Rosenheim, Landkreis;24201.0;2.8;11.4;23.9;21.9;15.2;277.0;255.0;22.0;0.0;220.0;48491.0;11.0;0.6;48.3;35.5
2015;091870000000;Rosenheim, Landkreis;24569.0;2.7;11.0;23.4;21.9;16.5;343.0;317.0;26.0;0.0;268.0;58421.0;11.0;0.6;48.3;35.5
2010;091880000000;Starnberg, Landkreis;33149.0;3.1;7.4;22.0;25.2;17.5;156.0;124.0;31.0;1.0;108.0;50681.0;13.5;0.9;36.6;35.5
2011;091880000000;Starnberg, Landkreis;34306.0;2.8;6.4;22.9;24.1;17.7;141.0;123.0;17.0;1.0;71.0;35593.0;14.2;1.3;32.5;37.1
2012;091880000000;Starnberg, Landkreis;34996.0;2.8;6.7;22.8;27.5;19.3;116.0;96.0;20.0;0.0;55.0;20590.0;14.2;1.3;32.5;37.1
2013;091880000000;Starnberg, Landkreis;33873.0;2.9;6.5;24.0;26.1;20.6;90.0;84.0;3.0;3.0;498.0;96464.0;14.3;1.3;32.5;37.1
2014;091880000000;Starnberg, Landkreis;34287.0;3.0;6.6;24.9;23.6;22.3;77.0;74.0;3.0;0.0;82.0;33375.0;14.3;1.3;32.4;37.1
2015;091880000000;Starnberg, Landkreis;34890.0;2.9;8.0;25.4;24.3;23.0;101.0;79.0;19.0;3.0;124.0;72937.0;14.4;1.3;32.5;37.2
2010;091890000000;Traunstein, Landkreis;21184.0;3.6;7.8;22.6;22.3;11.6;189.0;171.0;17.0;1.0;161.0;48479.0;7.4;0.4;46.5;37.1
2011;091890000000;Traunstein, Landkreis;21936.0;3.1;7.9;24.9;23.5;11.5;153.0;136.0;15.0;2.0;104.0;32540.0;8.2;0.5;44.8;37.5
2012;091890000000;Traunstein, Landkreis;22542.0;3.0;9.0;24.6;23.4;12.0;141.0;122.0;18.0;1.0;169.0;45698.0;8.3;0.5;44.6;37.5
2013;091890000000;Traunstein, Landkreis;22931.0;3.2;10.3;23.6;22.4;13.1;102.0;88.0;14.0;0.0;311.0;31223.0;8.4;0.5;44.4;37.3
2014;091890000000;Traunstein, Landkreis;23259.0;3.1;9.6;24.4;22.2;14.3;137.0;129.0;7.0;1.0;42.0;20512.0;8.4;0.5;44.4;37.3
2015;091890000000;Traunstein, Landkreis;23599.0;3.0;10.2;23.0;23.8;16.6;136.0;128.0;8.0;0.0;66.0;25831.0;8.5;0.5;44.4;37.3
2010;091900000000;Weilheim-Schongau, Landkreis;21728.0;3.1;11.8;20.7;27.3;14.2;267.0;250.0;16.0;1.0;67.0;35199.0;8.6;0.4;58.4;29.6
2011;091900000000;Weilheim-Schongau, Landkreis;22530.0;2.7;11.3;21.8;24.0;14.6;174.0;158.0;13.0;3.0;126.0;37924.0;9.2;0.6;54.2;32.7
2012;091900000000;Weilheim-Schongau, Landkreis;23174.0;2.6;11.4;21.2;20.9;15.2;154.0;146.0;7.0;1.0;45.0;18000.0;9.2;0.6;54.1;32.8
2013;091900000000;Weilheim-Schongau, Landkreis;22631.0;2.8;11.5;22.5;20.7;16.0;157.0;155.0;2.0;0.0;186.0;33068.0;9.3;0.6;53.9;33.0
2014;091900000000;Weilheim-Schongau, Landkreis;23035.0;2.9;10.6;23.1;24.7;17.1;137.0;137.0;0.0;0.0;147.0;18549.0;9.3;0.6;53.9;33.0
2015;091900000000;Weilheim-Schongau, Landkreis;23461.0;2.8;10.0;22.9;25.5;19.3;135.0;125.0;7.0;3.0;38.0;17495.0;9.4;0.6;53.9;33.0
2010;092000000000;Niederbayern, Regierungsbezirk;19199.0;;11.4;20.7;21.1;9.3;1741.0;1649.0;80.0;12.0;2231.0;420224.0;10.3;0.4;54.4;33.1
2011;092000000000;Niederbayern, Regierungsbezirk;19948.0;;10.6;23.9;23.0;9.6;1486.0;1385.0;96.0;5.0;2068.0;351299.0;10.8;0.5;52.0;33.9
2012;092000000000;Niederbayern, Regierungsbezirk;20494.0;;10.8;23.8;21.3;10.2;1452.0;1344.0;97.0;11.0;1266.0;405265.0;10.9;0.5;52.0;33.9
