RS_LAND;RS_REGBEZIRK;RS_KREIS;RS_GEMEINDEVB;RS_GEMEINDE;GEMEINDENAME;FLAECHE_IN_QKM;BEV_INSGESAMT;BEV_MAENNLICH;BEV_WEIBLICH;BEV_JE_QKM;PLZ;GEOG_MITTELP_LON;GEOG_MITTELP_LAT;BESIEDLUNGSSCHLUESSEL;BESIEDLUNGSSCHLUESSEL_BEZ;RS
14;6;28;5202;230;Liebstadt, Stadt;  37.41;1331;701;630;36;01825;13.856392;50.863515;3;Ländlich;146285202230
14;6;28;5204;030;Bad Schandau, Stadt;  35.84;2844;1396;1448;79;01814;14.154659;50.917397;3;Ländlich;146285204030
14;6;28;5204;280;Porschdorf;  10.96;1239;625;614;113;01814;14.124028;50.942895;2;Halbstädtisch;146285204280
14;6;28;5204;320;Rathmannsdorf;  4.37;1011;480;531;231;01814;14.140818;50.929714;2;Halbstädtisch;146285204320
14;6;28;5204;330;Reinhardtsdorf-Schöna;  31.75;1481;760;721;47;01814;14.201954;50.890684;3;Ländlich;146285204330
14;6;28;5209;080;Dohna, Stadt;  28.58;6145;3070;3075;215;01809;13.858123;50.954488;2;Halbstädtisch;146285209080
14;6;28;5209;250;Müglitztal;  21.00;2062;1036;1026;98;01809;13.832951;50.929021;2;Halbstädtisch;146285209250
14;6;28;5219;140;Gohrisch;  34.78;2107;1057;1050;61;01824;14.108678;50.91015;3;Ländlich;146285219140
14;6;28;5219;210;Königstein/Sächs. Schw., Stadt;  26.93;2284;1154;1130;85;01824;14.073735;50.917112;2;Halbstädtisch;146285219210
14;6;28;5219;310;Rathen, Kurort;  3.58;396;197;199;111;01824;14.081902;50.958173;2;Halbstädtisch;146285219310
14;6;28;5219;340;Rosenthal-Bielatal;  46.45;1680;794;886;36;01824;14.050978;50.86586;3;Ländlich;146285219340
14;6;28;5219;390;Struppen;  20.69;2560;1291;1269;124;01796;14.009953;50.935413;2;Halbstädtisch;146285219390
14;6;28;5221;240;Lohmen;  25.80;3179;1541;1638;123;01847;12.09415;53.683544;2;Halbstädtisch;146285221240
14;6;28;5221;370;Stadt Wehlen, Stadt;  10.81;1674;866;808;155;01829;14.033827;50.957282;2;Halbstädtisch;146285221370
14;6;28;5229;070;Dohma;  19.56;2078;1047;1031;106;01796;13.926796;50.921987;2;Halbstädtisch;146285229070
14;6;28;5229;270;Pirna, Stadt;  53.02;38705;18716;19989;730;01796;13.938937;50.960722;1;Städtisch;146285229270
14;6;28;5230;150;Hartmannsdorf-Reichenau;  28.31;1130;554;576;40;01762;13.581265;50.810183;3;Ländlich;146285230150
14;6;28;5230;290;Pretzschendorf;  49.91;4132;2114;2018;83;01774;13.526109;50.872808;3;Ländlich;146285230290
14;6;28;5239;200;Kirnitzschtal;  44.18;2121;1076;1045;48;01855;14.255273;50.944496;3;Ländlich;146285239200
14;6;28;5239;360;Sebnitz, Stadt;  43.92;8439;4101;4338;192;01855;14.269332;50.972925;2;Halbstädtisch;146285239360
14;6;28;5240;090;Dorfhain;  6.28;1120;562;558;178;01738;13.562035;50.935551;3;Ländlich;146285240090
14;6;28;5240;400;Tharandt, Stadt;  71.21;5434;2749;2685;76;01737;13.5809;50.985969;3;Ländlich;146285240400
14;7;13;0000;000;Leipzig, Stadt;  297.36;522883;253533;269350;1758;04109;12.375138;51.34079;1;Städtisch;147130000000
14;7;29;0030;030;Bennewitz;  46.66;5106;2567;2539;109;04828;12.710897;51.360574;2;Halbstädtisch;147290030030
14;7;29;0040;040;Böhlen, Stadt;  24.52;6858;3396;3462;280;04564;12.387578;51.202234;2;Halbstädtisch;147290040040
14;7;29;0050;050;Borna, Stadt;  62.36;20680;10072;10608;332;04552;12.497469;51.123285;2;Halbstädtisch;147290050050
14;7;29;0060;060;Borsdorf;  15.57;8185;3992;4193;526;04451;12.538821;51.347926;1;Städtisch;147290060060
14;7;29;0070;070;Brandis, Stadt;  34.81;9587;4708;4879;275;04821;12.609467;51.333914;2;Halbstädtisch;147290070070
14;7;29;0080;080;Colditz, Stadt;  33.64;4797;2327;2470;143;04680;12.806749;51.125651;2;Halbstädtisch;147290080080
14;7;29;0130;130;Falkenhain;  73.25;3727;1840;1887;51;04808;12.872916;51.397924;3;Ländlich;147290130130
14;7;29;0140;140;Frohburg, Stadt;  108.06;10859;5464;5395;100;04654;12.556473;51.057446;2;Halbstädtisch;147290140140
14;7;29;0160;160;Grimma, Stadt;  76.15;18711;9052;9659;246;04668;12.727139;51.235476;2;Halbstädtisch;147290160160
14;7;29;0170;170;Groitzsch, Stadt;  70.07;8059;3965;4094;115;04539;12.281022;51.154307;2;Halbstädtisch;147290170170
14;7;29;0180;180;Großbothen;  33.91;3396;1712;1684;100;04668;12.746508;51.187693;2;Halbstädtisch;147290180180
14;7;29;0190;190;Großpösna;  41.42;5430;2716;2714;131;04463;12.502562;51.270632;2;Halbstädtisch;147290190190
14;7;29;0200;200;Hohburg;  37.56;2810;1449;1361;75;04808;12.803714;51.41022;3;Ländlich;147290200200
14;7;29;0220;220;Kitzscher, Stadt;  28.99;5583;2730;2853;193;04567;12.554764;51.160292;2;Halbstädtisch;147290220220
14;7;29;0230;230;Kohren-Sahlis, Stadt;  36.72;2834;1446;1388;77;04655;12.605039;51.017029;3;Ländlich;147290230230
14;7;29;0250;250;Machern;  38.90;6648;3224;3424;171;04827;12.628959;51.358962;2;Halbstädtisch;147290250250
14;7;29;0260;260;Markkleeberg, Stadt;  31.35;24338;11712;12626;776;04416;12.374494;51.280004;1;Städtisch;147290260260
14;7;29;0270;270;Markranstädt, Stadt;  58.27;14981;7340;7641;257;04420;12.220203;51.301271;2;Halbstädtisch;147290270270
14;7;29;0280;280;Mutzschen, Stadt;  29.39;2272;1165;1107;77;04688;12.887487;51.260624;3;Ländlich;147290280280
14;7;29;0310;310;Nerchau, Stadt;  39.94;3860;1937;1923;97;04685;12.789597;51.269554;2;Halbstädtisch;147290310310
14;7;29;0320;320;Neukieritzsch;  50.33;5639;2758;2881;112;04575;12.409059;51.152261;2;Halbstädtisch;147290320320
14;7;29;0380;380;Thallwitz;  53.03;3671;1867;1804;69;04808;12.681523;51.432757;3;Ländlich;147290380380
14;7;29;0390;390;Thümmlitzwalde;  55.88;3158;1611;1547;57;04668;12.827171;51.221925;3;Ländlich;147290390390
14;7;29;0400;400;Trebsen/Mulde, Stadt;  35.03;4091;2025;2066;117;04687;12.754883;51.289139;2;Halbstädtisch;147290400400
14;7;29;0410;410;Wurzen, Stadt;  68.79;16886;8163;8723;245;04808;12.735166;51.369968;2;Halbstädtisch;147290410410
14;7;29;0420;420;Zschadraß;  32.54;3247;1638;1609;100;04680;12.821726;51.138479;2;Halbstädtisch;147290420420
14;7;29;0430;430;Zwenkau, Stadt;  46.22;8749;4268;4481;189;04442;12.327258;51.217548;2;Halbstädtisch;147290430430
14;7;29;5301;010;Bad Lausick, Stadt;  69.79;8486;4110;4376;122;04651;12.639147;51.142982;2;Halbstädtisch;147295301010
14;7;29;5301;330;Otterwisch;  22.74;1476;738;738;65;04668;12.609653;51.203122;2;Halbstädtisch;147295301330
14;7;29;5305;150;Geithain, Stadt;  30.18;5770;2788;2982;191;04643;12.695255;51.05415;2;Halbstädtisch;147295305150
14;7;29;5305;290;Narsdorf;  24.49;1790;908;882;73;04657;12.716612;51.016937;3;Ländlich;147295305290
14;7;29;5307;020;Belgershain;  22.77;3388;1697;1691;149;04683;12.549363;51.23412;2;Halbstädtisch;147295307020
14;7;29;5307;300;Naunhof, Stadt;  39.49;8531;4212;4319;216;04683;12.593686;51.275279;2;Halbstädtisch;147295307300
14;7;29;5307;340;Parthenstein;  34.96;3657;1850;1807;105;04668;12.633267;51.245043;2;Halbstädtisch;147295307340
14;7;29;5308;100;Elstertrebnitz;  11.66;1379;673;706;118;04523;12.233962;51.150325;2;Halbstädtisch;147295308100
14;7;29;5308;210;Kitzen;  26.94;1885;997;888;70;04460;12.223102;51.222132;2;Halbstädtisch;147295308210
14;7;29;5308;350;Pegau, Stadt;  21.67;4598;2246;2352;212;04523;12.247642;51.167752;2;Halbstädtisch;147295308350
14;7;29;5309;090;Deutzen;  6.62;1853;935;918;280;04574;12.426709;51.110028;2;Halbstädtisch;147295309090
14;7;29;5309;360;Regis-Breitingen, Stadt;  26.35;4056;2059;1997;154;04565;12.434362;51.087868;2;Halbstädtisch;147295309360
14;7;29;5310;110;Espenhain;  28.16;2498;1292;1206;89;04579;12.467547;51.190468;2;Halbstädtisch;147295310110
14;7;29;5310;370;Rötha, Stadt;  17.88;3881;1997;1884;217;04571;12.415072;51.19781;2;Halbstädtisch;147295310370
14;7;30;0020;020;Bad Düben, Stadt;  45.46;8237;4032;4205;181;04849;12.58458;51.59479;3;Ländlich;147300020020
14;7;30;0040;040;Belgern, Stadt;  83.69;4784;2360;2424;57;04874;13.124221;51.483171;3;Ländlich;147300040040
14;7;30;0050;050;Cavertitz;  68.90;2372;1210;1162;34;04758;13.127337;51.386506;3;Ländlich;147300050050
14;7;30;0060;060;Dahlen, Stadt;  71.68;4642;2241;2401;65;04774;12.996489;51.365945;3;Ländlich;147300060060
14;7;30;0070;070;Delitzsch, Stadt;  83.57;26344;12955;13389;315;04509;12.332652;51.522819;2;Halbstädtisch;147300070070
14;7;30;0080;080;Doberschütz;  77.24;4300;2213;2087;56;04838;12.740395;51.499031;3;Ländlich;147300080080
14;7;30;0110;110;Eilenburg, Stadt;  46.83;16594;8096;8498;354;04838;12.633557;51.460009;3;Ländlich;147300110110
14;7;30;0160;160;Laußig;  102.71;4134;2062;2072;40;04838;12.632266;51.546075;3;Ländlich;147300160160
14;7;30;0170;170;Liebschützberg;  68.42;3234;1635;1599;47;04758;13.154777;51.352138;3;Ländlich;147300170170
14;7;30;0180;180;Löbnitz;  37.20;2157;1058;1099;58;04509;12.719334;54.29539;3;Ländlich;147300180180
14;7;30;0190;190;Mockrehna;  115.26;5293;2688;2605;46;04862;12.815497;51.507857;3;Ländlich;147300190190
14;7;30;0200;200;Mügeln, Stadt;  23.06;4352;2125;2227;189;04769;13.046002;51.236778;3;Ländlich;147300200200
14;7;30;0210;210;Naundorf;  36.89;2522;1280;1242;68;04758;13.106636;51.257096;3;Ländlich;147300210210
14;7;30;0230;230;Oschatz, Stadt;  55.31;15266;7410;7856;276;04758;13.109319;51.297265;3;Ländlich;147300230230
14;7;30;0250;250;Rackwitz;  39.48;5018;2569;2449;127;04519;12.380412;51.435446;2;Halbstädtisch;147300250250
14;7;30;0260;260;Schildau, Gneisenaustadt, Stadt;  74.61;3554;1812;1742;48;04889;12.927299;51.456593;3;Ländlich;147300260260
14;7;30;0270;270;Schkeuditz, Stadt;  80.92;17464;8762;8702;216;04435;12.221712;51.39621;2;Halbstädtisch;147300270270
14;7;30;0290;290;Sornzig-Ablaß;  31.89;2207;1111;1096;69;04769;12.977091;51.227868;3;Ländlich;147300290290
14;7;30;0300;300;Taucha, Stadt;  33.13;14352;6838;7514;433;04425;12.501717;51.38173;2;Halbstädtisch;147300300300
14;7;30;0330;330;Wermsdorf;  104.41;5555;2706;2849;53;04779;12.939444;51.283787;3;Ländlich;147300330330
14;7;30;5302;010;Arzberg;  58.22;2085;1045;1040;36;04886;13.124527;51.527348;3;Ländlich;147305302010
14;7;30;5302;030;Beilrode;  36.17;2500;1255;1245;69;04886;13.067067;51.5695;3;Ländlich;147305302030
14;7;30;5302;130;Großtreben-Zwethau;  56.52;1988;980;1008;35;04886;13.026987;51.622206;3;Ländlich;147305302130
14;7;30;5303;090;Dommitzsch, Stadt;  30.20;2735;1352;1383;91;04880;12.883595;51.639733;3;Ländlich;147305303090
14;7;30;5303;120;Elsnig;  36.77;1589;841;748;43;04880;12.928441;51.61115;3;Ländlich;147305303120
14;7;30;5303;320;Trossin;  79.60;1352;681;671;17;04880;12.824603;51.618371;3;Ländlich;147305303320
14;7;30;5306;150;Krostitz;  43.06;3840;1949;1891;89;04509;12.453835;51.461573;3;Ländlich;147305306150
14;7;30;5306;280;Schönwölkau;  49.16;2546;1264;1282;52;04509;12.483789;51.506287;3;Ländlich;147305306280
14;7;30;5311;100;Dreiheide;  33.52;2339;1184;1155;70;04860;12.869625;51.561066;3;Ländlich;147305311100
14;7;30;5311;310;Torgau, Stadt;  90.35;19688;9740;9948;218;04860;13.004299;51.558562;3;Ländlich;147305311310
14;7;30;5311;350;Zinna;  12.20;1494;731;763;122;04860;12.955131;51.566707;3;Ländlich;147305311350
14;7;30;5601;140;Jesewitz;  52.28;3070;1545;1525;59;04838;12.562547;51.422925;3;Ländlich;147305601140
14;7;30;5601;360;Zschepplin;  67.99;3079;1543;1536;45;04838;12.603693;51.501903;3;Ländlich;147305601360
14;7;30;5602;220;Neukyhna;  40.26;2377;1205;1172;59;04509;12.250006;51.534136;3;Ländlich;147305602220
14;7;30;5602;340;Wiedemar;  34.42;2094;1072;1022;61;04509;12.207247;51.465777;3;Ländlich;147305602340
14;7;30;5602;370;Zwochau;  18.84;1066;524;542;57;04509;12.267569;51.465692;3;Ländlich;147305602370
15;0;01;0000;000;Dessau-Roßlau, Stadt;  244.65;86906;41814;45092;355;06844;12.247058;51.860589;2;Halbstädtisch;150010000000
15;0;02;0000;000;Halle (Saale), Stadt;  135.02;232963;110580;122383;1725;06108;11.970665;51.482477;1;Städtisch;150020000000
15;0;03;0000;000;Magdeburg, Landeshauptstadt;  200.99;231525;112537;118988;1152;39104;11.632725;52.126248;1;Städtisch;150030000000
15;0;81;0030;030;Arendsee (Altmark), Stadt;  199.26;5835;2909;2926;29;39619;11.489149;52.881825;3;Ländlich;150810030030
15;0;81;0135;135;Gardelegen, Hansestadt;  250.62;14315;7104;7211;57;39638;11.393175;52.527189;3;Ländlich;150810135135
15;0;81;0240;240;Kalbe (Milde), Stadt;  222.90;7045;3572;3473;32;39624;11.389156;52.656091;3;Ländlich;150810240240
15;0;81;0280;280;Klötze, Stadt;  278.28;10803;5401;5402;39;38486;11.161471;52.626212;3;Ländlich;150810280280
15;0;81;0455;455;Salzwedel, Hansestadt;  286.46;24090;11916;12174;84;29410;11.153597;52.852966;3;Ländlich;150810455455
15;0;81;5005;035;Badel;  13.29;415;205;210;31;39624;11.314364;52.731065;3;Ländlich;150815005035
15;0;81;5005;130;Fleetmark;  29.04;801;404;397;28;29416;11.389707;52.794513;3;Ländlich;150815005130
15;0;81;5005;210;Jeggeleben;  19.59;399;210;189;20;29416;11.297263;52.758019;3;Ländlich;150815005210
15;0;81;5005;340;Mechau;  14.93;281;153;128;19;29416;11.347411;52.871504;3;Ländlich;150815005340
15;0;81;5005;425;Rademin;  14.12;229;117;112;16;29416;11.335223;52.797732;3;Ländlich;150815005425
15;0;81;5005;510;Steinitz;  8.20;495;248;247;60;29416;11.11548;52.826821;3;Ländlich;150815005510
15;0;81;5005;540;Vissum;  12.33;235;129;106;19;29416;11.355437;52.819801;3;Ländlich;150815005540
15;0;81;5005;565;Wieblitz-Eversdorf;  9.89;289;159;130;29;29416;11.087008;52.809887;3;Ländlich;150815005565
15;0;81;5005;585;Zethlingen;  16.72;297;157;140;18;39624;11.292147;52.703606;3;Ländlich;150815005585
15;0;81;5006;080;Breitenfeld;  15.98;144;71;73;9;39638;11.253401;52.568166;3;Ländlich;150815006080
15;0;81;5006;100;Dannefeld;  18.58;373;177;196;20;39649;11.141234;52.507158;3;Ländlich;150815006100
15;0;81;5006;125;Estedt;  14.85;385;204;181;26;39638;11.362411;52.576484;3;Ländlich;150815006125
15;0;81;5006;170;Hottendorf;  14.66;255;130;125;17;39638;11.533811;52.531249;3;Ländlich;150815006170
15;0;81;5006;190;Jävenitz;  53.72;1118;563;555;21;39638;11.499415;52.523741;3;Ländlich;150815006190
15;0;81;5006;205;Jeggau;  12.30;238;122;116;19;39649;11.204868;52.538647;3;Ländlich;150815006205
15;0;81;5006;215;Jerchel;  16.02;317;168;149;20;39638;11.320822;52.46845;3;Ländlich;150815006215
15;0;81;5006;245;Kassieck;  10.51;179;94;85;17;39638;11.484705;52.586393;3;Ländlich;150815006245
15;0;81;5006;285;Köckte;  17.65;411;216;195;23;39649;11.1296;52.524639;3;Ländlich;150815006285
15;0;81;5006;320;Letzlingen;  64.71;1510;762;748;23;39638;11.486471;52.446736;3;Ländlich;150815006320
15;0;81;5006;330;Lindstedt;  19.80;555;268;287;28;39638;11.529791;52.590603;3;Ländlich;150815006330
15;0;81;5006;355;Mieste;  37.47;2216;1127;1089;59;39649;11.203689;52.47948;3;Ländlich;150815006355
15;0;81;5006;360;Miesterhorst;  22.64;692;342;350;31;39649;11.141848;52.460418;3;Ländlich;150815006360
15;0;81;5006;405;Peckfitz;  5.91;160;86;74;27;39649;11.179841;52.508629;3;Ländlich;150815006405
15;0;81;5006;450;Sachau;  8.63;140;77;63;16;39649;11.261907;52.474746;3;Ländlich;150815006450
15;0;81;5006;485;Seethen;  10.00;151;76;75;15;39638;11.563321;52.588514;3;Ländlich;150815006485
15;0;81;5006;490;Sichau;  22.51;245;148;97;11;39649;11.228522;52.513965;3;Ländlich;150815006490
15;0;81;5006;500;Solpke;  15.87;567;282;285;36;39638;11.288069;52.506392;3;Ländlich;150815006500
15;0;81;5051;026;Apenburg-Winterfeld, Flecken;  59.31;1795;914;881;30;38486;11.221568;52.725444;3;Ländlich;150815051026
15;0;81;5051;045;Beetzendorf;  97.97;3365;1695;1670;34;38489;11.089028;52.699999;3;Ländlich;150815051045
15;0;81;5051;095;Dähre;  78.72;1559;785;774;20;29413;10.908301;52.800712;3;Ländlich;150815051095
15;0;81;5051;105;Diesdorf, Flecken;  100.52;2500;1256;1244;25;29413;10.875856;52.751301;3;Ländlich;150815051105
15;0;81;5051;225;Jübar;  70.89;1758;896;862;25;38489;10.907768;52.688922;3;Ländlich;150815051225
15;0;81;5051;290;Kuhfelde;  45.59;1201;596;605;26;29416;11.114594;52.785222;3;Ländlich;150815051290
15;0;81;5051;440;Rohrberg;  38.28;1169;616;553;31;38489;10.021728;51.410303;3;Ländlich;150815051440
15;0;81;5051;545;Wallstawe;  44.09;980;491;489;22;29413;#NV;#NV;3;Ländlich;150815051545
15;0;82;0005;005;Aken (Elbe), Stadt;  59.91;8317;4046;4271;139;06385;12.056665;51.853354;2;Halbstädtisch;150820005005
15;0;82;0015;015;Bitterfeld-Wolfen, Stadt;  87.31;45171;21629;23542;517;06766;12.324811;51.625225;2;Halbstädtisch;150820015015
15;0;82;0180;180;Köthen (Anhalt), Stadt;  78.43;28243;13622;14621;360;06366;11.973405;51.751224;2;Halbstädtisch;150820180180
15;0;82;0241;241;Muldestausee;  136.98;12356;6173;6183;90;06774;12.437496;51.651007;3;Ländlich;150820241241
15;0;82;0256;256;Osternienburger Land;  138.73;9406;4765;4641;68;06386;12.000075;51.801403;3;Ländlich;150820256256
15;0;82;0301;301;Raguhn-Jeßnitz, Stadt;  97.13;9991;5000;4991;103;06779;12.266724;51.723558;3;Ländlich;150820301301
15;0;82;0340;340;Sandersdorf-Brehna, Stadt;  81.77;15504;7574;7930;190;06792;12.262312;51.627929;2;Halbstädtisch;150820340340
15;0;82;0377;377;Südliches Anhalt, Stadt;  191.63;14662;7328;7334;77;06369;12.071179;51.693625;3;Ländlich;150820377377
15;0;82;0430;430;Zerbst/Anhalt, Stadt;  467.76;23167;11331;11836;50;39261;12.085468;51.964039;3;Ländlich;150820430430
15;0;82;0440;440;Zörbig, Stadt;  113.59;9825;4868;4957;86;06780;12.12271;51.628579;3;Ländlich;150820440440
15;0;83;0040;040;Barleben;  29.74;9090;4496;4594;306;39179;11.62009;52.19976;2;Halbstädtisch;150830040040
15;0;83;0270;270;Haldensleben, Stadt;  137.71;18882;9265;9617;137;39340;11.410945;52.291257;3;Ländlich;150830270270
15;0;83;0298;298;Hohe Börde;  171.71;18459;9273;9186;108;39167;11.424029;52.18663;3;Ländlich;150830298298
15;0;83;0390;390;Niedere Börde;  77.75;7321;3716;3605;94;39326;11.508382;52.238542;3;Ländlich;150830390390
15;0;83;0411;411;Oebisfelde-Weferlingen, Stadt;  249.30;14274;7191;7083;57;39646;11.095598;52.400918;3;Ländlich;150830411411
15;0;83;0415;415;Oschersleben (Bode), Stadt;  188.90;20831;10158;10673;110;39387;11.227156;52.026437;3;Ländlich;150830415415
15;0;83;0490;490;Sülzetal;  103.70;9313;4626;4687;90;39171;11.531983;52.020545;3;Ländlich;150830490490
15;0;83;0531;531;Wanzleben-Börde, Stadt;  188.07;15049;7506;7543;80;39164;11.370861;52.095341;3;Ländlich;150830531531
15;0;83;0565;565;Wolmirstedt, Stadt;  54.30;12001;5827;6174;221;39326;11.62793;52.250482;2;Halbstädtisch;150830565565
15;0;83;5051;030;Angern;  64.21;2112;1059;1053;33;39326;11.734486;52.358478;3;Ländlich;150835051030
15;0;83;5051;120;Burgstall;  116.45;1655;798;857;14;39517;11.697356;52.407424;3;Ländlich;150835051120
15;0;83;5051;130;Colbitz;  71.86;3302;1673;1629;46;39326;11.609146;52.316878;3;Ländlich;150835051130
15;0;83;5051;361;Loitsche-Heinrichsberg;  30.77;994;517;477;32;39326;11.708421;52.296703;3;Ländlich;150835051361
15;0;83;5051;440;Rogätz;  23.86;2214;1105;1109;93;39326;11.767587;52.317845;3;Ländlich;150835051440
15;0;83;5051;557;Westheide;  50.84;1763;906;857;35;39343;11.483542;52.311902;3;Ländlich;150835051557
15;0;83;5051;580;Zielitz;  11.40;1934;968;966;170;39326;11.673808;52.290168;3;Ländlich;150835051580
15;0;83;5052;020;Altenhausen;  43.17;1099;548;551;25;39343;11.253666;52.261876;3;Ländlich;150835052020
15;0;83;5052;060;Beendorf;  6.83;926;459;467;136;39343;11.085882;52.242316;3;Ländlich;150835052060
15;0;83;5052;115;Bülstringen;  25.42;925;465;460;36;39345;11.346712;52.320905;3;Ländlich;150835052115
15;0;83;5052;125;Calvörde;  122.07;3711;1803;1908;30;39359;11.293033;52.394996;3;Ländlich;150835052125
15;0;83;5052;205;Erxleben;  83.38;3069;1552;1517;37;39343;11.242089;52.219323;3;Ländlich;150835052205
15;0;83;5052;230;Flechtingen;  73.52;2794;1394;1400;38;39345;11.239354;52.332246;3;Ländlich;150835052230
15;0;83;5052;323;Ingersleben;  31.28;1463;750;713;47;39343;11.158501;52.214032;3;Ländlich;150835052323
15;0;83;5052;495;Süplingen;  18.33;977;503;474;53;39343;11.323145;52.288276;3;Ländlich;150835052495
15;0;83;5053;190;Eilsleben;  55.60;3899;1947;1952;70;39365;11.210857;52.147987;3;Ländlich;150835053190
15;0;83;5053;275;Harbke;  18.92;1735;993;742;92;39365;11.044792;52.189542;3;Ländlich;150835053275
15;0;83;5053;320;Hötensleben;  60.79;3811;1922;1889;63;39393;11.020954;52.118627;2;Halbstädtisch;150835053320
15;0;83;5053;485;Sommersdorf;  29.32;1457;749;708;50;39365;12.891695;53.793658;3;Ländlich;150835053485
15;0;83;5053;505;Ummendorf;  15.68;1010;494;516;64;39365;9.831025;48.062057;3;Ländlich;150835053505
15;0;83;5053;515;Völpke;  17.22;1460;732;728;85;39393;11.097689;52.139225;2;Halbstädtisch;150835053515
15;0;83;5053;535;Wefensleben;  12.63;1905;983;922;151;39365;11.160065;52.18522;2;Halbstädtisch;150835053535
15;0;83;5054;025;Am Großen Bruch;  50.11;2321;1171;1150;46;39393;11.079578;52.054843;3;Ländlich;150835054025
15;0;83;5054;035;Ausleben;  33.29;1806;911;895;54;39393;11.114197;52.089985;3;Ländlich;150835054035
15;0;83;5054;245;Gröningen, Stadt;  59.69;3780;1914;1866;63;39397;11.218881;51.93709;3;Ländlich;150835054245
15;0;83;5054;355;Kroppenstedt, Stadt;  38.65;1538;758;780;40;39397;11.308753;51.942154;3;Ländlich;150835054355
15;0;84;0130;130;Elsteraue;  79.93;9128;4523;4605;114;06729;12.194148;51.090018;2;Halbstädtisch;150840130130
15;0;84;0235;235;Hohenmölsen, Stadt;  75.33;10567;5154;5413;140;06679;12.099931;51.156133;2;Halbstädtisch;150840235235
